text,label
the food is really good and really cheap too! people sometimes line up even outside to get a table (including me and my friends sometimes too :d) but its definitely worth it :),5
"close to the main attractions in london, misato is a very good value for money! perfect for a quick but very good meal!",5
"small but cosy restaurant with good cheap food. at the time of eating there, i loved it, a lot of flavours, however, when i got home, i had really bad diarrhoea probably due to bad food quality. furthermore, they only accept cash so paying was a struggle. i would probably avoid.",2
"yes, there was nicer places than this but they have all gone. somehow they have amazing prices and food today. i been here 10 years and yet i find myself here today.",5
this place saved my life when i was studying abroad in london!! best food with very affordable prices. i tried a variety of dishes and all were very good. definitely coming back here if i ever come back to london.,5
"nice, quick japanese food. not expensive. food come out quick.",4
loved this place written i first moved to london. needs some paint and a little tlc after visiting yesterday. absolutely dirt cheap though!,3
always my cheap and yummy place whenever i can't decided where to go ...... always delicious and very well priced almost always a line ... but never too long worth the wait,5
"i love this place. freshly made tasty food, served promptly.the staff are always respectful and friendly. keep up the great work guys!",5
"restaurant is small. food came out quickly, almost too quickly in my opinion. staff was ok, nothing special. for us ""come and go"" experience. pork was a bit dry, but the curry balanced it out. udon was small, but not bad. not sure if i come here again in the future.",3
"udon soup was a small portion. curry was mediocre. service was okay. the food came out right after we ordered, making it suspicious to whether it was freshly made or not.",3
"best place in london have been eating a few times here while i was in london. the sushi is amazing, we took them as a take-away a few times. today i finally tried a bento. really enjoyed it. it was very full but this is because its so popular. the staff was very friendly.",5
"excellent value and big portions. fast service and courteous staff. tables are quite crammed together, but for a quick meal it's comfy enough for a tasty meal",5
"absolutely value for money. had just the sushi which was satisfing. not the best sushi but for that cost, you get what you pay for. inside is not the greatest but i think for the cost for central london you really cannot complain. i have had the main meals here in the past and the portion will definitely fill you up.",5
great place when you just spent so much money in the city centre that all you can afford...is misato! great food for extremely low price. remember to keep some cash on you tho,5
"nice place to grab something to eat with your friends. food was quite tasty (all excluding the soup - too salty & without original chinese taste). everything was hot,  ingredients were fresh. we haven't waited for long.",4
"what sushi should taste like, one of 2 places that knows how to make sushi in london. rice cooked the right way sushi to die for. cheap too. please don't steal my seat though",5
quick and easy japanese one-dishers. my favorite place since i was a student. the price is very affordable and the food is not bad at all.,4
"this place is a gem. cheap and no frills, but tasty generous portions of fantastic food. honestly don't want it to get too popular, so i can keep it to myself",5
"big portions, cheap prices, good quality food, nice staff. only thing to say is watch out for the long queues. best to go at an irregular time.",5
