label,name,text
5,London Chinatown Restaurant,"Fantastic. Food, food stores, and people. Ask for credit card conditions before ordering.  If crowded, you willl have to wait."
5,London Chinatown Restaurant,"Absolutely tasty food, can't get better. Staff are lovely. Won't be disappointed if you come here"
5,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
5,London Chinatown Restaurant,"(Translated by Google) tasty

(Original)
gustoasa"
5,London Chinatown Restaurant,"Friendly, central, excellent value. Sat in a booth - bit cramped, but fun!!"
4,London Chinatown Restaurant, 
3,London Chinatown Restaurant,"The food was ok, I’d say tasty... 

but the bill didn’t have any prices on it and after reading these google reviews about the Billings, I feel that we might got be fooled 🤦🏼‍♀️

They also don’t accept contactless or Apple Pay"
5,London Chinatown Restaurant,"Speedy service, very friendly helpful staff, delicious food, huge helpings!!! Very reasonably priced. See you in April when we are back!!! (Review by the teachers 😂)"
1,London Chinatown Restaurant,"(Translated by Google) Disappointment. The complete absence of a Far East atmosphere. Food at most average. The ""spicy"" designation doesn't seem to apply to food? Dirty toilet and no soap!

(Original)
Rozczarowanie. Całkowity brak atmosfery …"
5,London Chinatown Restaurant,Enjoyed my business lunch here. The food was superb!
5,London Chinatown Restaurant, 
3,London Chinatown Restaurant, 
4,London Chinatown Restaurant,(Translated by Google) We ordered the Crispy Duck Menu and it was very good. Excellent treatment but they do not warn you until it is time to pay that it is not really the price that marks but that it carries a somewhat percent charge for …
1,London Chinatown Restaurant, 
1,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
5,London Chinatown Restaurant,"(Translated by Google) A chinese restaurant in London

(Original)
Un restaurante chino en Londres"
1,London Chinatown Restaurant, 
1,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
3,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
1,London Chinatown Restaurant,"(Translated by Google) I don’t advise you to go around, they are cheating, at first they write the same prices, then they bring the bill one and a half times more.
And they don’t understand anything right away.

(Original)
Не советую …"
3,London Chinatown Restaurant, 
4,London Chinatown Restaurant,"(Translated by Google) Good restaurant.
The parts are really big so prepare your bellies 😅

(Original)
Bon restaurant.
Les parts sont vraiment grandes donc apprêtez vos ventres 😅"
4,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
4,London Chinatown Restaurant,"Value for money,but nothing special, buffet has no test after food can stay for hours waiting till it's Finnish,and bring New cooked food, it's good whenever you are hungry, it's eat as much as you can."
5,London Chinatown Restaurant, 
2,London Chinatown Restaurant, 
4,London Chinatown Restaurant,"(Translated by Google) London's Chinatown restaurants are really good.
I ate duck and ate it, and the whole family went from seasoning to meat.
The ceiling is very low and the condition is very small.

(Original)
런던의 차이나타운 음식점들 정말 맛있다. 
오리요리를 시켜서 먹었는데, 양념부터 고기까지 같이 간 가족 모두 만족하며 먹었다. 
천장고가 매우낮고 매우 협소한 가게 컨디션은 조금 흠이지만, 런던이니까"
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
4,London Chinatown Restaurant,"Good food, pleasant service"
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
2,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
4,London Chinatown Restaurant,Who is the head chef?
5,London Chinatown Restaurant, 
3,London Chinatown Restaurant, 
4,London Chinatown Restaurant,"Very good food, need to improve their service. Also, majority (not all) staff is a bit rude"
4,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
1,London Chinatown Restaurant,"(Translated by Google) Great disappointment of the service !!! I will never.

(Original)
Grande deception du service !!!  Je n'irai plus jamais."
4,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
4,London Chinatown Restaurant,Good food...
5,London Chinatown Restaurant,"(Translated by Google) A unique place worth visiting but the greatest charm on Saturdays and Sundays, there is always something going on.

(Original)
Miejsce jedyne w swoim rodzaju warte odwiedzenia ale urok największy w soboty i niedziele, zawsze coś się dzieje."
4,London Chinatown Restaurant, 
1,London Chinatown Restaurant,Most boring place I have seen
2,London Chinatown Restaurant,"The pork was not tasty , need some more vinegars and sugar, this restaurant used to be a good one but after changing the management pork dishes lost his original taste"
4,London Chinatown Restaurant, 
1,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
3,London Chinatown Restaurant, 
4,London Chinatown Restaurant,"(Translated by Google) Not bad Four point is good value for money

(Original)
나쁘지 않음 4점은 가성비 좋다는말"
4,London Chinatown Restaurant, 
1,London Chinatown Restaurant,"(Translated by Google) The lousy service, it takes almost 1h to assist you and bring you the food, they do not warn until it is time to pay that the minimum card is £ 10, the service is very bad, they treat as if you did not exist, and we …"
1,London Chinatown Restaurant,AVOID! Tourist trap. Avoid restaurants who have waitresses entincing us to walk in. Had about five Dim Sum plates and two bigger dishes for a 100£! Most of their Dim Sum menu was sold out which I do undertsand considering the time we got in …
4,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
4,London Chinatown Restaurant,"(Translated by Google) Very large starters and main dishes. You have something for everyone, soups, noodles, rice, meat fish, vegetables.
Various formulas available

(Original)
Carte très larde d entrée et plats. Vous en avez pour tous les goûts, soupes, nouilles, riz, viande poissons légumes.
Divers formules disponibles"
4,London Chinatown Restaurant, 
4,London Chinatown Restaurant,"(Translated by Google) Delicious food but very chaotic. Staff was very busy and showed it too. I had to ask for an ice cube three times before I got it

(Original)
Heerlijk gegeten maar erg chaotisch. Personeel was heel erg druk en liet dat ook merken. Heb drie keer om een ijsklontje moeten vragen alvoor ik het kreeg"
5,London Chinatown Restaurant, 
4,London Chinatown Restaurant, 
5,London Chinatown Restaurant,"Tons of  buffet food, very cheap at £5.00 pp. As we ate full plates 5 times."
3,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
5,London Chinatown Restaurant, 
3,London Chinatown Restaurant,"good place for a quick meal, portion sizes could be bigger however."
1,London Chinatown Restaurant,"(Translated by Google) Many supplements were added to make the food tastier. So also a big bill.

(Original)
Er kwamen veel supplementen bij om het eten lekkerder te krijgen. Dus ook een dikke rekening."
1,London Chinatown Restaurant, 
5,London Chinatown Restaurant,Delicious
5,London Chinatown Restaurant,"(Translated by Google) recommend

(Original)
Polecam"
3,London Chinatown Restaurant,Food just about warm. Not cheap. / disappointed.
5,London Chinatown Restaurant,I love. The prices were balanced and The food was very nice
5,London Chinatown Restaurant,Worth trying
5,London Chinatown Restaurant, 
3,London Chinatown Restaurant, 
2,London Chinatown Restaurant,"(Translated by Google) Poor service. The waitress wearing glasses has a strange pronunciation. If she does not understand her pronunciation, she still has a bad face. Is it necessary to give such a response? I ca n’t understand the …"
4,London Chinatown Restaurant, 
1,London Chinatown Restaurant,"A man server is very rude and inspite of it, they even forced me to pay 10% tips. Whenever my family placed additional orders, the rude man server sighed and told us why we didn't order at one time. The service was terrible and the rude server must be psycho."
1,London Chinatown Restaurant,5 of us had a dinner there while we visited London.  Food was average however portion of food was very small and also the rice to server us was cold. The restaurant even charged each of us on tap water. End up it was a very expensive …
3,London Chinatown Restaurant,"The food and the wine was great but the service was poor (the table next to us provided much entertainment with the service they got). The dim sum was a little expensive, there were only 4 veggie options and a lot of that menu had sold out."
2,London Chinatown Restaurant, 
5,London Chinatown Restaurant,Great value! Great food!
1,London Chinatown Restaurant,"CHECK YOUR BILL VERY CAREFULLY. Last two times I’ve been I felt the bill wasn’t quite right. This time I demanded an itemised bill, as again it didn’t add up (they don’t provide a list of prices on the receipt which is VERY suspect). Lo and …"
5,London Chinatown Restaurant,Enjoyed London China town music and dance
4,London Chinatown Restaurant,"A little bit expensive, but good food. I recommend the menu with duck."
1,London Chinatown Restaurant,"One of the worst Chinatown experiences we've had. Very poor service, the soups we were brought were cold, the dishes were overpriced with small servings, and the quality of the meal itself was below average."
1,London Chinatown Restaurant,"Bad food, & service - dont waste your time and money.

Bad service throughout, taking 50 minutes for our food to come, only to be served cold. 2 guests had to leave due to such a large delay in the serving time of the food. The food was …"
3,London Chinatown Restaurant,"Food was okay here. The rice portion was small compared to the last time. It was a plate size, this time a bowl. Some food delivered not ordered and what we ordered come later.
As for the bill. Well there was a service charge not indicated …"
3,London Chinatown Restaurant, 
1,London Chinatown Restaurant,"(Translated by Google) Catastrophic you are served like a slave!
You want to have at least 20 pounds of consumption!

(Original)
Katastrophal man wird bedient wie ein Sklave!
Sie wollen 20 Pound mindest Konsumation haben!!!"
